,artist_name,track_name,track_id,popularity,like,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
829,Maluma,Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,75,0,0.132,0.73,207307,0.701,0.0,5,0.151,-5.885,0,0.106,175.95,4,0.785
830,Maluma,Corazón,4lESS6vuruP6a79KWRaQou,21,0,0.283,0.871,184067,0.768,2.25e-05,4,0.162,-5.401,0,0.122,98.989,4,0.765
831,Maluma,El Préstamo,0QS5rZpm5zN9wV9lJgjyUE,17,0,0.176,0.794,219396,0.735,0.0,5,0.118,-3.412,0,0.0757,94.017,4,0.777
832,Maluma,Sin Contrato,09S64DUkxIX9EwIaULu6yN,68,0,0.144,0.782,181269,0.791,0.0,11,0.169,-6.038,0,0.102,96.022,4,0.896
833,Wolfine,Bella - Remix,0SaYeGhSXN0dDWstyNTQ56,73,0,0.304,0.917,218360,0.476,0.0,3,0.103,-6.621,1,0.0655,93.987,4,0.87
834,Shakira,Chantaje,1WniHvhq9zTkny0WvGXX8o,20,0,0.168,0.859,195613,0.756,4.65e-05,8,0.163,-3.36,0,0.0643,102.033,4,0.91
835,Maluma,Ojos Que No Ven,7sormsdEi2yxGsUn7bUjyx,67,0,0.422,0.654,220187,0.689,0.0,0,0.375,-4.368,0,0.299,197.859,4,0.518
836,Maluma,El Perdedor,4Qswkl4GkmEPFJ2KPqepAG,58,0,0.341,0.702,207623,0.807,0.0,0,0.0855,-4.981,0,0.0756,174.049,4,0.898
837,Maluma,La Temperatura (feat. Eli Palacios),1ozW81PO3FG5BOOx7k76kS,64,0,0.0515,0.763,224787,0.82,4.65e-05,1,0.316,-4.873,0,0.0373,119.971,4,0.905
838,Yandel,Sólo Mía,3WM3XDNCzEsLvtp59D9oF7,6,0,0.213,0.757,203667,0.733,4.68e-06,6,0.288,-4.486,1,0.2,174.05,4,0.864
839,Maluma,Carnaval,1nO4EGuBjR75IGbFYzqPxO,64,0,0.0365,0.74,212040,0.859,1.08e-05,0,0.0639,-4.742,0,0.033,130.011,4,0.782
840,Maluma,Vitamina,5W9oqM9MkYU0DVBic748ZJ,64,0,0.0589,0.673,270093,0.593,0.0,11,0.089,-4.183,0,0.0515,131.98,4,0.183
841,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),2LskIZrCeLxRvCiGP8gxlh,88,0,0.0302,0.703,198903,0.723,2.06e-06,9,0.126,-5.45,0,0.0412,104.969,4,0.288
842,Felipe Peláez,Vivo Pensando En Ti (feat. Maluma),0H7cz1bR7w9PulJL7Na774,70,0,0.237,0.797,232307,0.777,0.0,0,0.128,-5.499,1,0.0772,99.987,4,0.575
843,Maluma,Hangover (feat. Prince Royce),30dTsIbEuISrnDeeE0BKp1,65,0,0.11,0.857,241707,0.831,1.23e-06,10,0.281,-2.593,0,0.138,97.98,4,0.779
844,Maluma,Delincuente,7tzPaTQaFqhVEb1PA7ZuBf,62,0,0.181,0.702,206787,0.687,0.0,9,0.15,-4.114,0,0.316,185.878,4,0.849
845,Thalía,Desde Esa Noche,1pWYnQIlqxTh5bxuPmTG4E,70,0,0.171,0.78,227693,0.929,0.0,11,0.0677,-0.739,0,0.0532,95.012,4,0.837
846,Maluma,Ya No Es Niña,5V0YHCNwlupyZYtyXiRSEB,59,0,0.191,0.686,215693,0.667,0.0,11,0.11,-6.457,0,0.0675,173.969,4,0.834
847,Maluma,Pretextos,7HDOS7qOhBxmcsWTv29PSK,61,0,0.253,0.829,228280,0.712,0.0,11,0.168,-4.959,1,0.135,86.979,4,0.644
848,Maluma,23,6iHkZiRJcULoqasbboOgig,62,0,0.168,0.833,220613,0.524,1.21e-06,8,0.339,-7.707,1,0.216,133.993,4,0.541
849,Maluma,La Misma Moneda,4FvptszSZ2Bi2SduNdHkm8,57,0,0.239,0.698,219733,0.693,0.0,5,0.0665,-5.569,0,0.0983,179.994,4,0.775
850,Maluma,La Curiosidad,0g1gWpGR4jcmR5b2ErsK46,59,0,0.122,0.614,219187,0.785,0.000971,11,0.0729,-5.803,0,0.0499,168.034,4,0.624
851,Maluma,La Ex (feat. Jason Derulo),18WYpqbNvkCXHTeyN2WG8l,61,0,0.166,0.799,191747,0.842,0.0,5,0.116,-3.204,0,0.163,95.041,4,0.899
852,Maluma,El Perdedor - The Remix,4QsPTKvdpgkA7mBAvclZTa,58,0,0.367,0.751,218640,0.742,0.0,0,0.0946,-4.393,0,0.12,173.941,4,0.85
853,Maluma,El Tiki,5WdSPcKgxWirPXVM7f6xXZ,60,0,0.00809,0.819,179587,0.829,0.000424,1,0.144,-3.416,1,0.0603,91.993,4,0.717
854,Maluma,Felices los 4 - Salsa Version,33F4IHQ2JcXWSDXNA9b4tK,11,0,0.373,0.749,242319,0.842,0.0,0,0.174,-3.739,1,0.0425,95.562,4,0.854
855,Maluma,Me Gustas,3ylCAyLobk4Gdf1jTjzVWH,57,0,0.258,0.637,216733,0.772,6.61e-05,6,0.182,-5.358,0,0.0849,179.968,4,0.711
856,Maluma,Obsesión,4HTzn2qQZ7UqHtw1OsB8wc,56,0,0.461,0.803,180173,0.672,0.0,6,0.0936,-6.187,0,0.108,89.038,4,0.761
857,Maluma,Addicted,434J5LQCGuyjr7UA7j8bWb,56,0,0.354,0.687,214760,0.853,1.04e-06,0,0.114,-5.616,0,0.0624,96.979,4,0.714
858,Maluma,How I Like It,65Vu1eyOopYOYVy40ticWh,59,0,0.549,0.864,171027,0.603,0.0,9,0.112,-4.521,0,0.16,119.96,4,0.826
859,Maluma,Recuérdame,3ZHDCdVOw1Aqc3uIDsKOMK,56,0,0.0793,0.713,188813,0.718,0.0,5,0.06,-3.66,0,0.0518,174.057,4,0.661
860,Maluma,Unfollow,7hQ7cmGKutObir5aHjkHPH,58,0,0.411,0.536,201120,0.693,0.0,1,0.107,-4.802,0,0.331,116.028,5,0.602
861,Carlos Vives,La Bicicleta - Remix,7IRuf7FrdQvOGs0g9mSNGr,60,0,0.117,0.598,254069,0.917,0.0,0,0.398,-3.455,1,0.159,180.049,4,0.575
862,BURNS,Hands On Me,2GC8vo2NO9u28G7kBIuP0j,61,0,0.346,0.714,256240,0.832,0.0,9,0.326,-4.994,0,0.139,100.046,4,0.666
863,De La Ghetto,Todo El Amor (feat. Maluma & Wisin),4LQL3TMYtU7J8xBUhyjJxQ,65,0,0.205,0.747,213898,0.873,0.0,8,0.0915,-2.925,1,0.0775,91.07,4,0.762
864,Jesse & Joy,Mañana Es Too Late,3AnFYXJMTNJtQUwsJWmTK4,67,0,0.262,0.71,195213,0.772,0.0,11,0.357,-3.291,0,0.162,183.957,4,0.867
865,J Balvin,Ambiente,4N9V7YYPoN4DoSnjjfHW1k,72,0,0.135,0.789,249253,0.736,0.0,2,0.681,-6.279,0,0.0898,81.016,4,0.782
866,J Balvin,No Es Justo,1RTlTuLOdnmgbe11ynwR7c,77,0,0.151,0.801,251267,0.812,0.000364,7,0.152,-4.47,1,0.0587,87.971,4,0.699
867,Nicky Jam,X,39N9RPD9MRb5WmoLzNzPeA,83,0,0.0364,0.595,173628,0.773,0.00108,9,0.334,-4.736,0,0.0549,180.073,4,0.711
868,J Balvin,Ahora,5ssi8k015gKhPXEgC7qDU2,63,0,0.0873,0.81,254907,0.784,0.000166,3,0.083,-3.223,0,0.0622,88.001,4,0.817
869,J Balvin,Sigo Extrañándote,0k23rRi1B8ZHrKtzECGoyk,72,0,0.154,0.896,201280,0.859,0.000115,11,0.212,-4.232,0,0.211,93.016,4,0.938
870,J Balvin,Safari,456xBIOmLRoLzCvCzZrWge,74,0,0.531,0.689,205600,0.675,3.17e-06,0,0.115,-4.281,1,0.32,180.065,4,0.604
871,J Balvin,Si Tu Novio Te Deja Sola,2joKSGkqac0LIwYG9Ghrwq,72,0,0.519,0.718,243560,0.46,0.0,3,0.0981,-9.498,0,0.0711,121.927,4,0.52
872,Zion & Lennox,Otra vez (feat. J Balvin),7pk3EpFtmsOdj8iUhjmeCM,70,0,0.0559,0.832,209453,0.772,0.000486,10,0.44,-5.429,1,0.1,96.016,4,0.704
873,J Balvin,Mi Gente,4ipnJyDU3Lq15qBAYNqlqK,75,0,0.0179,0.774,189440,0.687,1.17e-05,11,0.128,-4.818,0,0.0584,104.959,4,0.308
874,J Balvin,Ginza,2C2TGgFzrTRIOdQS1vUN5h,71,0,0.208,0.73,171093,0.809,0.0013,5,0.0804,-6.406,0,0.0876,101.965,4,0.825
875,J Balvin,Bobo,5kdTuoKeqdnblCop75wMuX,65,0,0.115,0.742,209427,0.893,6.67e-05,10,0.125,-2.671,1,0.117,177.879,4,0.777
876,J Balvin,Bonita - Remix,4jKX16TcfQIrqY1ZzDIZb2,66,0,0.0121,0.799,322907,0.906,3.12e-05,5,0.126,-0.573,0,0.0377,96.006,4,0.604
877,Chris Jeday,Ahora Dice,5LVoGJTyG6fLJgoGkY2QAZ,76,0,0.249,0.704,271080,0.69,0.0,6,0.123,-5.451,1,0.16,144.045,4,0.402
878,Karol G,Mi Cama - Remix,38QmUDpkoYlNbMKvpvAsrE,77,0,0.299,0.815,196320,0.784,0.0,9,0.0958,-4.423,1,0.0738,162.958,4,0.832
879,J Balvin,Machika,4vKltMFviBKMdhYu3FDLY0,64,0,0.0474,0.618,181733,0.836,0.0,9,0.172,-3.362,1,0.379,212.058,4,0.54
880,Lalo Ebratt,Mocca - Remix,1usoXi4f0BnMART4uActEA,77,0,0.213,0.732,202876,0.758,0.0,11,0.388,-1.694,1,0.189,98.007,4,0.78
881,J Balvin,Cuando Tú Quieras,1tWpgH8rErSXPOkQKFCag9,65,0,0.361,0.696,205120,0.668,0.0038,6,0.31,-5.063,1,0.199,184.329,4,0.761
882,David Guetta,Para que te quedes (feat. J Balvin),6ExOeqdAGRIl2epdTdOqFA,60,0,0.122,0.863,178080,0.584,0.0,11,0.0707,-4.785,0,0.279,94.0,4,0.698
883,MC Fioti,Bum Bum Tam Tam,6k2900NjJeVqZM55G3Danu,74,0,0.346,0.896,213989,0.675,8.11e-06,1,0.262,-3.908,1,0.124,131.999,4,0.659
884,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,89,0,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65
885,J Balvin,Peligrosa,3Nkqp3NSGWMXVVO08zGpN7,73,0,0.0545,0.769,202347,0.759,0.000628,6,0.101,-4.393,0,0.051,105.993,4,0.68
886,Sky,Bajo Cero,4mYG9quN0JnwiXzku5aqdI,69,0,0.574,0.797,287227,0.664,0.0,0,0.0941,-5.592,0,0.0762,134.953,4,0.795
887,Bad Bunny,"Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)",4UG962ViiLqoUyx0RjCcwP,67,0,0.222,0.819,324828,0.457,0.0,0,0.128,-6.962,0,0.135,115.997,4,0.273
888,Feid,Que Raro,1W1i1xCc00UlW6hkOdHlP9,56,0,0.4,0.744,229240,0.77,0.000764,5,0.443,-7.661,0,0.298,171.928,4,0.741
889,J Balvin,Pierde Los Modales,4HGDI0rQi1DtLgmt1x8tX3,59,0,0.217,0.665,201200,0.768,0.0,11,0.137,-3.476,0,0.27,179.979,4,0.586
890,French Montana,Unforgettable - Latin Remix,4zii9cq9ZgxYJFnaxM3Tul,60,0,0.0714,0.749,214000,0.784,0.00102,8,0.101,-5.271,0,0.171,97.985,4,0.655
891,Major Lazer,Buscando Huellas,6s6CFPmlvquc5rc47aTblX,4,0,0.0457,0.696,173910,0.849,0.0,7,0.372,-4.391,1,0.289,108.127,4,0.502
892,J Balvin,Malvada,6U4rPgbVcztrq32JCfRRuJ,57,0,0.175,0.745,178573,0.841,4.99e-06,7,0.269,-4.05,0,0.0773,166.058,4,0.804
893,Ozuna,Sigueme los Pasos,3RTmnQQNya9v6ZKPoCIp2E,69,0,0.137,0.747,246000,0.816,0.0,0,0.0865,-4.575,1,0.0656,166.01,4,0.562
894,J Balvin,Snapchat,0pfk4nldZlQbtDBi06Lupm,59,0,0.045,0.921,220320,0.439,1.64e-05,1,0.118,-7.208,1,0.0655,123.969,4,0.905
895,J Balvin,Dónde Estarás,4aRnbkS1mFoJgFVUP6hEew,55,0,0.0741,0.828,191973,0.762,0.0103,1,0.0882,-7.613,1,0.095,90.004,4,0.862
896,Yandel,Muy Personal,4pOzYeieOMPD1xTQuDgELK,3,0,0.0671,0.565,209853,0.763,4.54e-05,8,0.126,-4.329,0,0.09,169.929,4,0.809
897,J Balvin,Noches Pasadas,66XlMyAfZjJ24GVa2qPF9c,60,0,0.554,0.65,222493,0.835,0.0129,5,0.112,-6.717,0,0.453,191.933,4,0.695
898,Liam Payne,Familiar,0Y4hwUppbGc8aIBmiTz30A,77,0,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.594,1,0.327,92.958,4,0.908
899,J Balvin,Brillo,3vgiIJW3iSQRRvgYiW86i9,74,0,0.89,0.535,159573,0.384,0.0,9,0.0964,-10.049,0,0.362,145.947,4,0.767
900,J Balvin,Tu Verdad,2QEiEzGafy58BV4h5FuCUK,58,0,0.174,0.777,205120,0.64,1.33e-05,11,0.179,-6.656,0,0.0568,115.928,4,0.583
901,J Balvin,Mi Gente (feat. Beyoncé),7fwXWKdDNI5IutOMc5OKYw,20,0,0.0249,0.705,209733,0.714,0.0,11,0.253,-6.39,0,0.0792,104.996,4,0.434
902,J Balvin,En Mí,2YSi7TDMnNCDzlN8VMH4kt,60,0,0.183,0.819,195587,0.55,7.14e-06,5,0.32,-7.807,1,0.0695,108.98,4,0.853
903,Aitana,Lo Malo,5bhDL4GgUvr5LBrpjqyrte,67,0,0.363,0.71,180832,0.739,1.83e-06,9,0.0613,-4.414,1,0.0453,94.993,4,0.784
904,Juan Magán,Usted,79HTe42PihWUUq4BDjcuCq,73,0,0.0155,0.712,233749,0.833,0.0,0,0.273,-4.101,1,0.0618,104.879,4,0.326
905,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,81,0,0.165,0.792,201526,0.895,0.0,1,0.0501,-3.112,0,0.0589,94.968,4,0.794
906,Alvaro Soler,La Cintura,1BFmBgVOnLy3Ekrxz1lBOK,77,0,0.0201,0.706,204653,0.845,0.0,6,0.358,-4.102,0,0.0692,100.015,4,0.742
907,Ozuna,Síguelo Bailando,5Y9fnynLlIvqtM710MHzfz,79,0,0.165,0.855,226800,0.664,3.97e-05,9,0.0937,-7.11,0,0.0607,98.015,4,0.626
908,Luis Fonsi,Échame La Culpa,2hl6q70unbviGo3g1R7uFx,76,0,0.0328,0.726,173720,0.889,0.0,0,0.0925,-3.655,1,0.0429,96.024,4,0.649
909,Aitana,TELÉFONO,5h8VHxOBK1VWWj46T8fSly,72,0,0.102,0.691,163294,0.829,0.000177,11,0.0698,-4.627,0,0.158,172.161,4,0.564
910,Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,81,0,0.183,0.791,200480,0.848,0.0,1,0.409,-3.456,1,0.0506,95.0,4,0.828
911,Ana Guerra,Ni La Hora,1he4G9w0zh5GokInpOSINW,69,0,0.235,0.789,198407,0.789,0.0,0,0.179,-2.738,1,0.101,90.054,4,0.958
912,Juan Magán,Déjate Llevar,4hXAdUl4nAnSPc9thzP2E2,72,0,0.0212,0.687,233072,0.718,0.0,7,0.685,-5.583,1,0.0721,92.059,4,0.533
913,Zion & Lennox,La Player (Bandolera),0VKkyBKCXyR99navhVRqcP,82,0,0.16,0.769,249609,0.838,0.0,2,0.0935,-5.238,1,0.0633,93.996,4,0.602
914,ROSALÍA,MALAMENTE - Cap.1: Augurio,5zOAudPQIs5U8zP6LQGHmH,71,0,0.565,0.895,149450,0.483,0.0137,5,0.0737,-4.709,0,0.0881,98.057,4,0.52
915,Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,79,0,0.328,0.722,184720,0.738,1.47e-05,9,0.198,-6.073,0,0.247,198.075,4,0.748
916,Enrique Iglesias,EL BAÑO,2vvdTrdryjsl8DmPIMDWZU,73,0,0.132,0.719,228139,0.842,0.0,6,0.105,-3.562,0,0.0383,90.017,4,0.534
917,Cosculluela,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,78,0,0.138,0.878,190909,0.555,1.34e-06,1,0.151,-7.639,0,0.202,88.029,4,0.751
918,David Bisbal,A Partir De Hoy,7ojH6H4wE6XJNgzU4uvNc8,77,0,0.186,0.652,196803,0.857,0.0,6,0.377,-5.044,1,0.0676,163.963,4,0.504
919,Piso 21,Déjala que vuelva (feat. Manuel Turizo),33bnxcjePIkcmNjEFTJX0l,79,0,0.0482,0.681,220117,0.788,0.0,1,0.0753,-4.323,1,0.0785,170.019,4,0.839
920,Daddy Yankee,Dura - Remix,6U2NuJILEOEpW2tVCuqKHb,78,0,0.188,0.772,242160,0.803,0.0,1,0.434,-3.035,1,0.0468,94.981,4,0.853
921,Melendi,Déjala Que Baile,2KK9N6iBAisA0booTu3bGd,72,0,0.356,0.831,219600,0.777,0.0,11,0.0796,-4.456,0,0.174,95.973,4,0.598
922,Danny Ocean,Dembow,2EzRdhuoPyNJDlep7lnNf2,78,0,0.0807,0.802,215083,0.744,0.0,6,0.0917,-5.968,1,0.078,99.983,4,0.45
923,Marshmello,FRIENDS,08bNPGLD8AhKpnnERrAc6G,87,0,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534
924,Mozart La Para,Mujeres,6xLvYhLOW2oETJoZv8ChU8,71,0,0.204,0.835,187667,0.767,7.93e-05,1,0.261,-5.699,0,0.0686,99.972,4,0.71
925,Lola Indigo,Ya No Quiero Ná,2A2Q4CYBcVvBF2OqgJ3OWX,69,0,0.12,0.846,192975,0.467,7.6e-05,2,0.0803,-7.178,1,0.173,129.016,4,0.367
926,Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,88,0,0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592
927,Morat,Besos En Guerra,1mlGScrDQqHqmhdIqE8MmA,78,0,0.126,0.69,231533,0.973,0.0,2,0.101,-3.588,1,0.0492,143.957,4,0.772
928,Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn,89,0,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357
929,Camila Cabello,Havana,1rfofaqEpACxVEHIZBJe6W,88,0,0.184,0.765,217307,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394
930,Wolfine,Bella,3xcCix7Jv1Rp90YVmgo35D,75,0,0.128,0.909,197120,0.493,0.000147,3,0.127,-6.688,1,0.0735,94.016,4,0.844
931,Juan Magán,Le Encanta,68pbwCjIAkmNaTYaAfRtHC,67,0,0.0775,0.769,188994,0.855,0.0,6,0.0595,-4.048,1,0.107,93.038,4,0.849
932,Luis Fonsi,Calypso,4178A5NkEjcsGc64jpBO6d,78,0,0.138,0.866,200347,0.859,0.0,1,0.401,-3.087,0,0.0587,109.972,4,0.923
933,Steve Aoki,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",5e45GhSF18JYoLpaq2F48h,75,0,0.00175,0.715,226162,0.942,0.000461,8,0.0581,-2.889,1,0.107,130.019,4,0.818
934,Ozuna,Se Preparó,1m69ELEgE6k5ZWsap40ozt,79,0,0.222,0.739,188080,0.821,9.6e-06,1,0.311,-4.233,1,0.0852,171.077,4,0.693
935,Becky G,Mayores,7JNh1cfm0eXjqFVOzKLyau,78,0,0.141,0.743,202453,0.855,0.0045,5,0.099,-3.976,0,0.0436,96.989,4,0.871
936,Morat,Cuando Nadie Ve,1Cxd4ZJJ9VOQQpNcpdcZEQ,79,0,0.118,0.804,219184,0.788,0.0,1,0.215,-4.586,0,0.0598,96.005,4,0.837
937,Justin Quiles,No Quiero Amarte (feat. Zion & Lennox),5bITfqKGaPakO1l99hOMsI,75,0,0.128,0.734,235315,0.793,0.0,6,0.0658,-4.731,1,0.0454,89.961,4,0.511
938,Clean Bandit,Solo (feat. Demi Lovato),6kPJZM97LwdG9QIsT7khp6,86,0,0.0441,0.737,222653,0.636,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
939,Anuel Aa,Quiere Beber,3rPAD722s5FFNnwjC91t7Z,69,0,0.372,0.773,187125,0.57,0.00524,8,0.108,-3.482,1,0.113,95.038,4,0.772
940,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,94,0,0.153,0.841,212500,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
941,Joey Montana,Suena El Dembow,0woHVOh3KXLSDv8VU9XwZ4,75,0,0.174,0.695,195813,0.856,0.0,0,0.116,-4.446,1,0.0547,91.911,4,0.728
942,ROSALÍA,PIENSO EN TU MIRÁ - Cap.3: Celos,0qKxqVcFCMmrjjvIgjjEE6,68,0,0.0931,0.657,193138,0.685,0.0257,8,0.0922,-5.735,1,0.0849,164.555,3,0.407
943,Dua Lipa,IDGAF,76cy1WJvNGJTj78UqeA5zr,86,0,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51
944,Nacho,Báilame - Remix,4l3xGFwoTinvYxsePytOOf,73,0,0.269,0.646,217093,0.865,4.16e-06,6,0.11,-4.215,1,0.0983,191.954,4,0.762
945,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5CLGzJsGqhCEECcpnFQA8x,85,0,0.194,0.653,210773,0.809,0.0,0,0.165,-4.057,1,0.0474,92.213,4,0.55
946,Karol G,Mi Cama,7sFYVcKSb24qg0dAkqLEFj,74,0,0.222,0.826,151400,0.815,6.96e-05,9,0.0964,-4.773,1,0.0875,163.073,4,0.68
947,Leiva,La Llamada,5ZCamgcqvkckdf2FdfYuth,66,0,0.5,0.623,240205,0.488,0.000211,2,0.131,-8.246,1,0.029,114.019,4,0.169
948,Lele Pons,Celoso,33zcmmElV1YbRZe57biUjg,78,0,0.352,0.746,179693,0.703,0.0,4,0.331,-4.179,0,0.107,166.043,4,0.667
949,Sebastian Yatra,Por Perro,1XM5PgxjpYcF0JuE9nfUbS,75,0,0.419,0.685,245360,0.762,0.0,0,0.0759,-5.147,1,0.0565,172.017,4,0.905
950,Eleni Foureira,Fuego,4TwWOcvjY1qt3QJvtveAGm,70,0,0.0558,0.586,183397,0.739,0.0,11,0.579,-4.584,0,0.105,101.033,4,0.522
951,Blas Cantó,Él no soy yo,64049BEBjRMbLOoC7DFVeu,66,0,0.00953,0.67,279240,0.727,0.0,1,0.115,-7.679,0,0.0324,120.003,4,0.405
952,Maroon 5,Girls Like You (feat. Cardi B),6FRLCMO5TUHTexlWo8ym1W,87,0,0.568,0.851,235545,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.448
953,Dua Lipa,New Rules,2ekn2ttSfGqwhhate0LSR0,86,0,0.00261,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608
954,Chris Jeday,Bipolar,4WzsycqZkpkS48H9AAAGux,77,0,0.324,0.8,219880,0.693,0.0,1,0.123,-5.72,1,0.0499,152.081,4,0.424
955,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,88,0,0.581,0.825,233713,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931
956,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,89,0,0.163,0.599,263400,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,3,0.168
957,Ozuna,El Farsante - Remix,7uYgVgRSgqluZclLS7wpp4,78,0,0.218,0.737,258000,0.742,0.0,6,0.316,-2.875,1,0.0441,119.966,4,0.386
958,Sean Paul,Mad Love,3soOPBuMK8YMdWnV7xpEyf,73,0,0.00575,0.815,199945,0.817,4.67e-06,2,0.171,-3.457,1,0.209,98.023,4,0.625
959,Piso 21,Te Amo,2RVrdr062uLFxXwIxwdXPH,79,0,0.0204,0.849,201122,0.724,5.98e-06,5,0.235,-4.139,1,0.0665,98.005,4,0.63
960,Pablo Alborán,No vaya a ser,2yajAy8Va9VTk3yhF9B3ET,61,0,0.232,0.731,198053,0.687,2.33e-05,1,0.265,-7.399,0,0.0586,99.995,4,0.577
961,Melendi,El Arrepentido,2UehDnunVEaJKrJVZTB4tt,61,0,0.0732,0.804,218590,0.721,0.0,6,0.434,-6.025,0,0.168,99.955,4,0.699
962,Alejandro Sanz,El Trato,7kENZOuaPPXZG0JrYLu7ZT,63,0,0.707,0.531,258236,0.414,0.0,11,0.117,-8.401,1,0.0592,118.511,4,0.215
963,Alejandro Sanz,No Tengo Nada,0HwK6fvgBNrEpwUR32ZvTK,63,0,0.554,0.529,225599,0.582,0.0,10,0.22,-7.686,1,0.0462,147.758,4,0.216
964,Alejandro Sanz,Te Canto Un Son,4odjnIHLzFG0wfd3gHGGXo,65,0,0.381,0.815,192551,0.66,0.0,9,0.128,-7.68,0,0.25,101.01,4,0.643
965,Alejandro Sanz,Los Lugares,1dRH1Q1o74RNIAWPo8DJ5T,62,0,0.604,0.571,208584,0.623,0.0,1,0.117,-7.872,0,0.072,127.044,4,0.159
966,Alejandro Sanz,Back In The City,7iKLFfnQULROZ7XRxG6ive,61,0,0.443,0.753,201429,0.754,0.0,10,0.106,-6.285,0,0.0385,127.992,4,0.853
967,Alejandro Sanz,Este Segundo,3rwvpuShwlJBi2X0FIHoQb,61,0,0.868,0.513,145231,0.224,3.01e-06,11,0.111,-11.72,1,0.063,112.615,5,0.554
968,Alejandro Sanz,Azúcar En Un Bowl,2FpZZKTVyp5fhbjp3IxW9e,60,0,0.00519,0.701,223304,0.881,0.0,0,0.0617,-5.712,1,0.122,121.971,4,0.672
969,Alejandro Sanz,It's OK,1mOiejXxgYA9ep3z61SN7Z,59,0,0.467,0.718,212900,0.592,0.75,9,0.0951,-12.071,1,0.0549,96.866,4,0.314
970,Alejandro Sanz,Desde cuando,38EI0NudWZT1qFuhEafIHh,64,0,0.288,0.497,235907,0.714,0.0,2,0.151,-4.209,1,0.0343,144.075,4,0.381
971,Alejandro Sanz,Cuando nadie me ve,5PczsbMK39oiVxkh8akIdC,61,0,0.351,0.598,308560,0.634,0.0,11,0.0809,-5.988,0,0.0469,136.022,4,0.501
972,Alejandro Sanz,Corazón partío,0wQCKR9OFjYu5Kzrk7WivJ,75,0,0.199,0.648,343413,0.846,4.23e-06,0,0.0803,-6.731,1,0.0424,160.075,4,0.815
973,Alejandro Sanz,Mi soledad y yo,7nY8fkDi2zmlQQHGSN9U9m,63,0,0.163,0.281,299840,0.534,1.05e-05,8,0.12,-7.045,0,0.0333,78.77,4,0.217
974,Alejandro Sanz,"Te lo agradezco, pero no",67g3Wn5bMFDV4qGICl4u6J,61,0,0.551,0.762,277453,0.699,0.0,2,0.0686,-5.959,1,0.105,149.919,4,0.72
975,Alejandro Sanz,Amiga mía,73MuQb9jIoryiOig4hDQhT,69,0,0.519,0.629,290973,0.703,0.0,2,0.11,-4.875,1,0.0504,144.016,4,0.402
976,Pablo Alborán,"Y, ¿Si Fuera Ella? - + Es +",4nyeESsxQQgftlY1Xfifde,5,0,0.31,0.449,250000,0.535,0.0,5,0.214,-5.757,1,0.031,75.352,4,0.223
977,Alejandro Sanz,La fuerza del corazón,5c1w6xM8pFvXhMXQVUY42Q,65,0,0.479,0.399,307053,0.53,1.36e-06,10,0.0719,-7.176,0,0.0532,76.827,4,0.351
978,Alejandro Sanz,Si tú me miras,6NF2cF3kRFGqhAuqj17yzD,51,0,0.505,0.464,257920,0.416,0.0,0,0.123,-7.683,1,0.0357,68.227,4,0.164
